policy_id,period,premium_due,premium_paid,on_time_flag
POL-000101,2026-02-01,217.93,217.93,1
POL-000101,2026-03-01,217.93,217.93,1
POL-000101,2026-04-01,217.93,217.93,1
POL-000101,2026-05-01,217.93,217.93,1
POL-000101,2026-06-01,217.93,217.93,1
POL-000102,2026-01-01,70.31,70.31,1
POL-000102,2026-02-01,70.31,70.31,1
POL-000102,2026-03-01,70.31,70.31,1
POL-000102,2026-04-01,70.31,70.31,1
POL-000102,2026-05-01,70.31,70.31,1
POL-000102,2026-06-01,70.31,70.31,1
POL-000103,2026-01-01,119.61,119.61,1
POL-000103,2026-02-01,119.61,119.61,1
POL-000103,2026-03-01,119.61,119.61,1
POL-000103,2026-04-01,119.61,119.61,1
POL-000103,2026-05-01,119.61,119.61,1
POL-000103,2026-06-01,119.61,119.61,1
POL-000104,2026-01-01,58.71,58.71,1
POL-000104,2026-02-01,58.71,58.71,1
POL-000104,2026-03-01,58.71,58.71,1
POL-000104,2026-04-01,58.71,58.71,1
POL-000104,2026-05-01,58.71,58.71,1
POL-000104,2026-06-01,58.71,0.0,0
POL-000105,2026-01-01,220.56,220.56,1
POL-000105,2026-02-01,220.56,220.56,1
POL-000105,2026-03-01,220.56,220.56,1
POL-000105,2026-04-01,220.56,0.0,0
POL-000105,2026-05-01,220.56,220.56,1
POL-000105,2026-06-01,220.56,220.56,1
POL-000106,2026-01-01,141.53,141.53,1
POL-000106,2026-02-01,141.53,141.53,1
POL-000106,2026-03-01,141.53,141.53,1
POL-000106,2026-04-01,141.53,141.53,1
POL-000106,2026-05-01,141.53,141.53,1
POL-000106,2026-06-01,141.53,141.53,1
POL-000107,2026-01-01,392.09,392.09,1
POL-000107,2026-02-01,392.09,392.09,1
POL-000107,2026-03-01,392.09,392.09,1
POL-000107,2026-04-01,392.09,0.0,0
POL-000107,2026-05-01,392.09,392.09,1
POL-000107,2026-06-01,392.09,392.09,1
POL-000108,2026-01-01,248.04,248.04,1
POL-000108,2026-02-01,248.04,0.0,0
POL-000108,2026-03-01,248.04,248.04,1
POL-000108,2026-04-01,248.04,248.04,1
POL-000108,2026-05-01,248.04,0.0,0
POL-000108,2026-06-01,248.04,248.04,1
POL-000109,2026-01-01,455.78,455.78,1
POL-000109,2026-02-01,455.78,455.78,1
POL-000109,2026-03-01,455.78,455.78,1
POL-000109,2026-04-01,455.78,0.0,0
POL-000109,2026-05-01,455.78,455.78,1
POL-000109,2026-06-01,455.78,0.0,0
POL-000110,2026-01-01,144.06,144.06,1
POL-000110,2026-02-01,144.06,144.06,1
POL-000110,2026-03-01,144.06,144.06,1
POL-000110,2026-04-01,144.06,144.06,1
POL-000110,2026-05-01,144.06,144.06,1
POL-000110,2026-06-01,144.06,144.06,1
POL-000111,2026-01-01,520.05,520.05,1
POL-000111,2026-02-01,520.05,0.0,0
POL-000111,2026-03-01,520.05,520.05,1
POL-000111,2026-04-01,520.05,520.05,1
POL-000111,2026-05-01,520.05,520.05,1
POL-000111,2026-06-01,520.05,520.05,1
POL-000112,2026-01-01,397.55,397.55,1
POL-000112,2026-02-01,397.55,397.55,1
POL-000112,2026-03-01,397.55,397.55,1
POL-000112,2026-04-01,397.55,0.0,0
POL-000112,2026-05-01,397.55,397.55,1
POL-000112,2026-06-01,397.55,397.55,1
POL-000113,2026-01-01,249.95,249.95,1
POL-000113,2026-02-01,249.95,249.95,1
POL-000113,2026-03-01,249.95,0.0,0
POL-000113,2026-04-01,249.95,249.95,1
POL-000113,2026-05-01,249.95,249.95,1
POL-000113,2026-06-01,249.95,249.95,1
POL-000114,2026-01-01,61.57,61.57,1
POL-000114,2026-02-01,61.57,61.57,1
POL-000114,2026-03-01,61.57,61.57,1
POL-000114,2026-04-01,61.57,61.57,1
POL-000114,2026-05-01,61.57,61.57,1
POL-000114,2026-06-01,61.57,61.57,1
POL-000115,2026-01-01,2081.12,2081.12,1
POL-000115,2026-02-01,2081.12,0.0,0
POL-000115,2026-03-01,2081.12,2081.12,1
POL-000115,2026-04-01,2081.12,2081.12,1
POL-000115,2026-05-01,2081.12,2081.12,1
POL-000115,2026-06-01,2081.12,2081.12,1
POL-000116,2026-01-01,428.55,428.55,1
POL-000116,2026-02-01,428.55,428.55,1
POL-000116,2026-03-01,428.55,428.55,1
POL-000116,2026-04-01,428.55,428.55,1
POL-000116,2026-05-01,428.55,428.55,1
POL-000116,2026-06-01,428.55,428.55,1
POL-000117,2026-01-01,529.89,529.89,1
POL-000117,2026-02-01,529.89,529.89,1
POL-000117,2026-03-01,529.89,529.89,1
POL-000117,2026-04-01,529.89,529.89,1
POL-000117,2026-05-01,529.89,529.89,1
POL-000117,2026-06-01,529.89,0.0,0
POL-000118,2026-01-01,70.74,0.0,0
POL-000118,2026-02-01,70.74,70.74,1
POL-000118,2026-03-01,70.74,70.74,1
POL-000118,2026-04-01,70.74,70.74,1
POL-000118,2026-05-01,70.74,70.74,1
POL-000118,2026-06-01,70.74,70.74,1
POL-000119,2026-01-01,393.47,393.47,1
POL-000119,2026-02-01,393.47,393.47,1
POL-000119,2026-03-01,393.47,393.47,1
POL-000119,2026-04-01,393.47,393.47,1
POL-000119,2026-05-01,393.47,393.47,1
POL-000119,2026-06-01,393.47,393.47,1
POL-000120,2026-01-01,71.68,0.0,0
POL-000120,2026-02-01,71.68,71.68,1
POL-000120,2026-03-01,71.68,71.68,1
POL-000120,2026-04-01,71.68,71.68,1
POL-000120,2026-05-01,71.68,71.68,1
POL-000120,2026-06-01,71.68,71.68,1
POL-000121,2026-01-01,165.17,165.17,1
POL-000121,2026-02-01,165.17,165.17,1
POL-000121,2026-03-01,165.17,165.17,1
POL-000121,2026-04-01,165.17,165.17,1
POL-000121,2026-05-01,165.17,165.17,1
POL-000121,2026-06-01,165.17,165.17,1
POL-000122,2026-01-01,210.04,210.04,1
POL-000122,2026-02-01,210.04,210.04,1
POL-000122,2026-03-01,210.04,210.04,1
POL-000122,2026-04-01,210.04,210.04,1
POL-000122,2026-05-01,210.04,210.04,1
POL-000122,2026-06-01,210.04,210.04,1
POL-000123,2026-01-01,127.66,127.66,1
POL-000123,2026-02-01,127.66,127.66,1
POL-000123,2026-03-01,127.66,127.66,1
POL-000123,2026-04-01,127.66,127.66,1
POL-000123,2026-05-01,127.66,127.66,1
POL-000123,2026-06-01,127.66,0.0,0
POL-000124,2026-01-01,66.25,66.25,1
POL-000124,2026-02-01,66.25,66.25,1
POL-000124,2026-03-01,66.25,66.25,1
POL-000124,2026-04-01,66.25,66.25,1
POL-000124,2026-05-01,66.25,66.25,1
POL-000124,2026-06-01,66.25,66.25,1
POL-000125,2026-01-01,143.52,143.52,1
POL-000125,2026-02-01,143.52,143.52,1
POL-000125,2026-03-01,143.52,143.52,1
POL-000125,2026-04-01,143.52,143.52,1
POL-000125,2026-05-01,143.52,143.52,1
POL-000125,2026-06-01,143.52,143.52,1
POL-000126,2026-01-01,72.88,72.88,1
POL-000126,2026-02-01,72.88,72.88,1
POL-000126,2026-03-01,72.88,72.88,1
POL-000126,2026-04-01,72.88,72.88,1
POL-000126,2026-05-01,72.88,72.88,1
POL-000126,2026-06-01,72.88,72.88,1
POL-000127,2026-01-01,252.06,252.06,1
POL-000127,2026-02-01,252.06,252.06,1
POL-000127,2026-03-01,252.06,252.06,1
POL-000127,2026-04-01,252.06,252.06,1
POL-000127,2026-05-01,252.06,252.06,1
POL-000127,2026-06-01,252.06,252.06,1
POL-000128,2026-01-01,65.98,65.98,1
POL-000128,2026-02-01,65.98,65.98,1
POL-000128,2026-03-01,65.98,65.98,1
POL-000128,2026-04-01,65.98,65.98,1
POL-000128,2026-05-01,65.98,65.98,1
POL-000128,2026-06-01,65.98,65.98,1
POL-000129,2026-01-01,115.52,115.52,1
POL-000129,2026-02-01,115.52,115.52,1
POL-000129,2026-03-01,115.52,115.52,1
POL-000129,2026-04-01,115.52,115.52,1
POL-000129,2026-05-01,115.52,115.52,1
POL-000129,2026-06-01,115.52,115.52,1
POL-000130,2026-01-01,206.04,206.04,1
POL-000130,2026-02-01,206.04,206.04,1
POL-000130,2026-03-01,206.04,206.04,1
POL-000130,2026-04-01,206.04,0.0,0
POL-000130,2026-05-01,206.04,206.04,1
POL-000130,2026-06-01,206.04,206.04,1
POL-000131,2026-01-01,2151.58,2151.58,1
POL-000131,2026-02-01,2151.58,2151.58,1
POL-000131,2026-03-01,2151.58,2151.58,1
POL-000131,2026-04-01,2151.58,2151.58,1
POL-000131,2026-05-01,2151.58,2151.58,1
POL-000131,2026-06-01,2151.58,2151.58,1
POL-000132,2026-01-01,133.0,133.0,1
POL-000132,2026-02-01,133.0,133.0,1
POL-000132,2026-03-01,133.0,133.0,1
POL-000132,2026-04-01,133.0,133.0,1
POL-000132,2026-05-01,133.0,133.0,1
POL-000132,2026-06-01,133.0,133.0,1
POL-000133,2026-01-01,126.89,126.89,1
POL-000133,2026-02-01,126.89,126.89,1
POL-000133,2026-03-01,126.89,0.0,0
POL-000133,2026-04-01,126.89,126.89,1
POL-000133,2026-05-01,126.89,126.89,1
POL-000133,2026-06-01,126.89,126.89,1
POL-000134,2026-01-01,2271.15,2271.15,1
POL-000134,2026-02-01,2271.15,2271.15,1
POL-000134,2026-03-01,2271.15,2271.15,1
POL-000134,2026-04-01,2271.15,2271.15,1
POL-000134,2026-05-01,2271.15,0.0,0
POL-000134,2026-06-01,2271.15,2271.15,1
POL-000135,2026-01-01,1008.9,1008.9,1
POL-000135,2026-02-01,1008.9,1008.9,1
POL-000135,2026-03-01,1008.9,1008.9,1
POL-000135,2026-04-01,1008.9,1008.9,1
POL-000135,2026-05-01,1008.9,1008.9,1
POL-000135,2026-06-01,1008.9,1008.9,1
POL-000136,2026-01-01,220.7,220.7,1
POL-000136,2026-02-01,220.7,220.7,1
POL-000136,2026-03-01,220.7,220.7,1
POL-000136,2026-04-01,220.7,220.7,1
POL-000136,2026-05-01,220.7,220.7,1
POL-000136,2026-06-01,220.7,220.7,1
POL-000137,2026-01-01,150.15,150.15,1
POL-000137,2026-02-01,150.15,150.15,1
POL-000137,2026-03-01,150.15,0.0,0
POL-000137,2026-04-01,150.15,150.15,1
POL-000137,2026-05-01,150.15,150.15,1
POL-000137,2026-06-01,150.15,150.15,1
POL-000138,2026-01-01,66.65,66.65,1
POL-000138,2026-02-01,66.65,0.0,0
POL-000138,2026-03-01,66.65,66.65,1
POL-000138,2026-04-01,66.65,66.65,1
POL-000138,2026-05-01,66.65,66.65,1
POL-000138,2026-06-01,66.65,66.65,1
POL-000139,2026-01-01,250.46,250.46,1
POL-000139,2026-02-01,250.46,0.0,0
POL-000139,2026-03-01,250.46,0.0,0
POL-000139,2026-04-01,250.46,250.46,1
POL-000139,2026-05-01,250.46,250.46,1
POL-000139,2026-06-01,250.46,0.0,0
POL-000140,2026-01-01,448.73,448.73,1
POL-000140,2026-02-01,448.73,0.0,0
POL-000140,2026-03-01,448.73,448.73,1
POL-000140,2026-04-01,448.73,448.73,1
POL-000140,2026-05-01,448.73,448.73,1
POL-000140,2026-06-01,448.73,448.73,1
POL-000141,2026-01-01,2046.09,2046.09,1
POL-000141,2026-02-01,2046.09,2046.09,1
POL-000141,2026-03-01,2046.09,2046.09,1
POL-000141,2026-04-01,2046.09,2046.09,1
POL-000141,2026-05-01,2046.09,2046.09,1
POL-000141,2026-06-01,2046.09,2046.09,1
POL-000142,2026-01-01,62.97,62.97,1
POL-000142,2026-02-01,62.97,0.0,0
POL-000142,2026-03-01,62.97,62.97,1
POL-000142,2026-04-01,62.97,0.0,0
POL-000142,2026-05-01,62.97,62.97,1
POL-000142,2026-06-01,62.97,62.97,1
POL-000143,2026-01-01,74.39,74.39,1
POL-000143,2026-02-01,74.39,74.39,1
POL-000143,2026-03-01,74.39,74.39,1
POL-000143,2026-04-01,74.39,74.39,1
POL-000143,2026-05-01,74.39,74.39,1
POL-000143,2026-06-01,74.39,74.39,1
POL-000144,2026-01-01,1048.91,1048.91,1
POL-000144,2026-02-01,1048.91,1048.91,1
POL-000144,2026-03-01,1048.91,1048.91,1
POL-000144,2026-04-01,1048.91,0.0,0
POL-000144,2026-05-01,1048.91,1048.91,1
POL-000144,2026-06-01,1048.91,1048.91,1
POL-000145,2026-01-01,526.58,0.0,0
POL-000145,2026-02-01,526.58,526.58,1
POL-000145,2026-03-01,526.58,526.58,1
POL-000145,2026-04-01,526.58,526.58,1
POL-000145,2026-05-01,526.58,526.58,1
POL-000145,2026-06-01,526.58,0.0,0
POL-000146,2026-01-01,215.86,215.86,1
POL-000146,2026-02-01,215.86,215.86,1
POL-000146,2026-03-01,215.86,215.86,1
POL-000146,2026-04-01,215.86,215.86,1
POL-000146,2026-05-01,215.86,215.86,1
POL-000146,2026-06-01,215.86,215.86,1
POL-000147,2026-01-01,73.1,73.1,1
POL-000147,2026-02-01,73.1,73.1,1
POL-000147,2026-03-01,73.1,73.1,1
POL-000147,2026-04-01,73.1,73.1,1
POL-000147,2026-05-01,73.1,73.1,1
POL-000147,2026-06-01,73.1,73.1,1
POL-000148,2026-01-01,217.99,217.99,1
POL-000148,2026-02-01,217.99,217.99,1
POL-000148,2026-03-01,217.99,217.99,1
POL-000148,2026-04-01,217.99,217.99,1
POL-000148,2026-05-01,217.99,217.99,1
POL-000148,2026-06-01,217.99,217.99,1
POL-000149,2026-01-01,120.49,120.49,1
POL-000149,2026-02-01,120.49,120.49,1
POL-000149,2026-03-01,120.49,120.49,1
POL-000149,2026-04-01,120.49,0.0,0
POL-000149,2026-05-01,120.49,120.49,1
POL-000149,2026-06-01,120.49,120.49,1
POL-000150,2026-01-01,157.31,157.31,1
POL-000150,2026-02-01,157.31,157.31,1
POL-000150,2026-03-01,157.31,0.0,0
POL-000150,2026-04-01,157.31,157.31,1
POL-000150,2026-05-01,157.31,157.31,1
POL-000150,2026-06-01,157.31,0.0,0
POL-000151,2026-01-01,63.64,63.64,1
POL-000151,2026-02-01,63.64,63.64,1
POL-000151,2026-03-01,63.64,63.64,1
POL-000151,2026-04-01,63.64,63.64,1
POL-000151,2026-05-01,63.64,63.64,1
POL-000151,2026-06-01,63.64,0.0,0
POL-000152,2026-01-01,127.84,127.84,1
POL-000152,2026-02-01,127.84,127.84,1
POL-000152,2026-03-01,127.84,127.84,1
POL-000152,2026-04-01,127.84,127.84,1
POL-000152,2026-05-01,127.84,127.84,1
POL-000152,2026-06-01,127.84,127.84,1
POL-000153,2026-01-01,124.71,124.71,1
POL-000153,2026-02-01,124.71,124.71,1
POL-000153,2026-03-01,124.71,124.71,1
POL-000153,2026-04-01,124.71,124.71,1
POL-000153,2026-05-01,124.71,124.71,1
POL-000153,2026-06-01,124.71,124.71,1
POL-000154,2026-01-01,58.24,58.24,1
POL-000154,2026-02-01,58.24,58.24,1
POL-000154,2026-03-01,58.24,58.24,1
POL-000154,2026-04-01,58.24,58.24,1
POL-000154,2026-05-01,58.24,0.0,0
POL-000154,2026-06-01,58.24,58.24,1
POL-000155,2026-01-01,137.21,137.21,1
POL-000155,2026-02-01,137.21,137.21,1
POL-000155,2026-03-01,137.21,137.21,1
POL-000155,2026-04-01,137.21,137.21,1
POL-000155,2026-05-01,137.21,137.21,1
POL-000155,2026-06-01,137.21,137.21,1
POL-000156,2026-01-01,78.57,78.57,1
POL-000156,2026-02-01,78.57,78.57,1
POL-000156,2026-03-01,78.57,78.57,1
POL-000156,2026-04-01,78.57,78.57,1
POL-000156,2026-05-01,78.57,78.57,1
POL-000156,2026-06-01,78.57,78.57,1
POL-000157,2026-01-01,127.29,127.29,1
POL-000157,2026-02-01,127.29,127.29,1
POL-000157,2026-03-01,127.29,127.29,1
POL-000157,2026-04-01,127.29,127.29,1
POL-000157,2026-05-01,127.29,127.29,1
POL-000157,2026-06-01,127.29,127.29,1
POL-000158,2026-01-01,2235.89,2235.89,1
POL-000158,2026-02-01,2235.89,2235.89,1
POL-000158,2026-03-01,2235.89,2235.89,1
POL-000158,2026-04-01,2235.89,2235.89,1
POL-000158,2026-05-01,2235.89,2235.89,1
POL-000158,2026-06-01,2235.89,0.0,0
POL-000159,2026-01-01,204.12,204.12,1
POL-000159,2026-02-01,204.12,204.12,1
POL-000159,2026-03-01,204.12,0.0,0
POL-000159,2026-04-01,204.12,204.12,1
POL-000159,2026-05-01,204.12,204.12,1
POL-000159,2026-06-01,204.12,204.12,1
POL-000160,2026-01-01,61.62,61.62,1
POL-000160,2026-02-01,61.62,61.62,1
POL-000160,2026-03-01,61.62,61.62,1
POL-000160,2026-04-01,61.62,61.62,1
POL-000160,2026-05-01,61.62,61.62,1
POL-000160,2026-06-01,61.62,61.62,1
POL-000161,2026-01-01,209.51,0.0,0
POL-000161,2026-02-01,209.51,209.51,1
POL-000161,2026-03-01,209.51,209.51,1
POL-000161,2026-04-01,209.51,209.51,1
POL-000161,2026-05-01,209.51,209.51,1
POL-000161,2026-06-01,209.51,209.51,1
POL-000162,2026-01-01,70.83,70.83,1
POL-000162,2026-02-01,70.83,70.83,1
POL-000162,2026-03-01,70.83,70.83,1
POL-000162,2026-04-01,70.83,70.83,1
POL-000162,2026-05-01,70.83,70.83,1
POL-000162,2026-06-01,70.83,70.83,1
POL-000163,2026-01-01,137.58,137.58,1
POL-000163,2026-02-01,137.58,137.58,1
POL-000163,2026-03-01,137.58,0.0,0
POL-000163,2026-04-01,137.58,137.58,1
POL-000163,2026-05-01,137.58,137.58,1
POL-000163,2026-06-01,137.58,0.0,0
POL-000164,2026-01-01,59.22,59.22,1
POL-000164,2026-02-01,59.22,59.22,1
POL-000164,2026-03-01,59.22,59.22,1
POL-000164,2026-04-01,59.22,59.22,1
POL-000164,2026-05-01,59.22,59.22,1
POL-000164,2026-06-01,59.22,0.0,0
POL-000165,2026-01-01,1163.45,1163.45,1
POL-000165,2026-02-01,1163.45,1163.45,1
POL-000165,2026-03-01,1163.45,1163.45,1
POL-000165,2026-04-01,1163.45,1163.45,1
POL-000165,2026-05-01,1163.45,1163.45,1
POL-000165,2026-06-01,1163.45,1163.45,1
POL-000166,2026-01-01,66.1,66.1,1
POL-000166,2026-02-01,66.1,66.1,1
POL-000166,2026-03-01,66.1,66.1,1
POL-000166,2026-04-01,66.1,66.1,1
POL-000166,2026-05-01,66.1,66.1,1
POL-000166,2026-06-01,66.1,66.1,1
POL-000167,2026-01-01,1065.28,0.0,0
POL-000167,2026-02-01,1065.28,1065.28,1
POL-000167,2026-03-01,1065.28,1065.28,1
POL-000167,2026-04-01,1065.28,1065.28,1
POL-000167,2026-05-01,1065.28,1065.28,1
POL-000167,2026-06-01,1065.28,0.0,0
POL-000168,2026-01-01,264.19,264.19,1
POL-000168,2026-02-01,264.19,0.0,0
POL-000168,2026-03-01,264.19,264.19,1
POL-000168,2026-04-01,264.19,264.19,1
POL-000168,2026-05-01,264.19,264.19,1
POL-000168,2026-06-01,264.19,264.19,1
POL-000169,2026-01-01,124.2,124.2,1
POL-000169,2026-02-01,124.2,124.2,1
POL-000169,2026-03-01,124.2,124.2,1
POL-000169,2026-04-01,124.2,124.2,1
POL-000169,2026-05-01,124.2,124.2,1
POL-000169,2026-06-01,124.2,124.2,1
POL-000170,2026-01-01,551.89,551.89,1
POL-000170,2026-02-01,551.89,551.89,1
POL-000170,2026-03-01,551.89,551.89,1
POL-000170,2026-04-01,551.89,0.0,0
POL-000170,2026-05-01,551.89,551.89,1
POL-000170,2026-06-01,551.89,551.89,1
POL-000171,2026-01-01,116.02,116.02,1
POL-000171,2026-02-01,116.02,116.02,1
POL-000171,2026-03-01,116.02,0.0,0
POL-000171,2026-04-01,116.02,0.0,0
POL-000171,2026-05-01,116.02,116.02,1
POL-000171,2026-06-01,116.02,116.02,1
POL-000172,2026-01-01,221.76,221.76,1
POL-000172,2026-02-01,221.76,0.0,0
POL-000172,2026-03-01,221.76,0.0,0
POL-000172,2026-04-01,221.76,221.76,1
POL-000172,2026-05-01,221.76,221.76,1
POL-000172,2026-06-01,221.76,221.76,1
POL-000173,2026-01-01,516.94,516.94,1
POL-000173,2026-02-01,516.94,516.94,1
POL-000173,2026-03-01,516.94,516.94,1
POL-000173,2026-04-01,516.94,516.94,1
POL-000173,2026-05-01,516.94,516.94,1
POL-000173,2026-06-01,516.94,516.94,1
POL-000174,2026-01-01,61.8,0.0,0
POL-000174,2026-02-01,61.8,61.8,1
POL-000174,2026-03-01,61.8,61.8,1
POL-000174,2026-04-01,61.8,61.8,1
POL-000174,2026-05-01,61.8,61.8,1
POL-000174,2026-06-01,61.8,61.8,1
POL-000175,2026-01-01,60.59,60.59,1
POL-000175,2026-02-01,60.59,60.59,1
POL-000175,2026-03-01,60.59,0.0,0
POL-000175,2026-04-01,60.59,0.0,0
POL-000175,2026-05-01,60.59,60.59,1
POL-000175,2026-06-01,60.59,60.59,1
POL-000176,2026-01-01,509.21,509.21,1
POL-000176,2026-02-01,509.21,509.21,1
POL-000176,2026-03-01,509.21,509.21,1
POL-000176,2026-04-01,509.21,509.21,1
POL-000176,2026-05-01,509.21,0.0,0
POL-000176,2026-06-01,509.21,509.21,1
POL-000177,2026-01-01,81.83,81.83,1
POL-000177,2026-02-01,81.83,81.83,1
POL-000177,2026-03-01,81.83,81.83,1
POL-000177,2026-04-01,81.83,81.83,1
POL-000177,2026-05-01,81.83,0.0,0
POL-000177,2026-06-01,81.83,81.83,1
POL-000178,2026-01-01,1126.33,0.0,0
POL-000178,2026-02-01,1126.33,1126.33,1
POL-000178,2026-03-01,1126.33,1126.33,1
POL-000178,2026-04-01,1126.33,1126.33,1
POL-000178,2026-05-01,1126.33,1126.33,1
POL-000178,2026-06-01,1126.33,1126.33,1
POL-000179,2026-01-01,129.73,129.73,1
POL-000179,2026-02-01,129.73,129.73,1
POL-000179,2026-03-01,129.73,129.73,1
POL-000179,2026-04-01,129.73,0.0,0
POL-000179,2026-05-01,129.73,129.73,1
POL-000179,2026-06-01,129.73,129.73,1
POL-000180,2026-01-01,155.07,155.07,1
POL-000180,2026-02-01,155.07,155.07,1
POL-000180,2026-03-01,155.07,155.07,1
POL-000180,2026-04-01,155.07,155.07,1
POL-000180,2026-05-01,155.07,155.07,1
POL-000180,2026-06-01,155.07,155.07,1
POL-000181,2026-01-01,133.38,133.38,1
POL-000181,2026-02-01,133.38,133.38,1
POL-000181,2026-03-01,133.38,133.38,1
POL-000181,2026-04-01,133.38,133.38,1
POL-000181,2026-05-01,133.38,133.38,1
POL-000181,2026-06-01,133.38,133.38,1
POL-000182,2026-01-01,135.07,135.07,1
POL-000182,2026-02-01,135.07,135.07,1
POL-000182,2026-03-01,135.07,135.07,1
POL-000182,2026-04-01,135.07,135.07,1
POL-000182,2026-05-01,135.07,135.07,1
POL-000182,2026-06-01,135.07,135.07,1
POL-000183,2026-01-01,2007.32,0.0,0
POL-000183,2026-02-01,2007.32,2007.32,1
POL-000183,2026-03-01,2007.32,2007.32,1
POL-000183,2026-04-01,2007.32,2007.32,1
POL-000183,2026-05-01,2007.32,2007.32,1
POL-000183,2026-06-01,2007.32,0.0,0
POL-000184,2026-01-01,61.16,0.0,0
POL-000184,2026-02-01,61.16,0.0,0
POL-000184,2026-03-01,61.16,0.0,0
POL-000184,2026-04-01,61.16,61.16,1
POL-000184,2026-05-01,61.16,61.16,1
POL-000184,2026-06-01,61.16,61.16,1
POL-000185,2026-01-01,262.39,262.39,1
POL-000185,2026-02-01,262.39,262.39,1
POL-000185,2026-03-01,262.39,262.39,1
POL-000185,2026-04-01,262.39,262.39,1
POL-000185,2026-05-01,262.39,262.39,1
POL-000185,2026-06-01,262.39,262.39,1
POL-000186,2026-01-01,63.41,63.41,1
POL-000186,2026-02-01,63.41,63.41,1
POL-000186,2026-03-01,63.41,63.41,1
POL-000186,2026-04-01,63.41,63.41,1
POL-000186,2026-05-01,63.41,63.41,1
POL-000186,2026-06-01,63.41,63.41,1
POL-000187,2026-01-01,68.11,68.11,1
POL-000187,2026-02-01,68.11,68.11,1
POL-000187,2026-03-01,68.11,68.11,1
POL-000187,2026-04-01,68.11,68.11,1
POL-000187,2026-05-01,68.11,68.11,1
POL-000187,2026-06-01,68.11,68.11,1
POL-000188,2026-01-01,69.03,69.03,1
POL-000188,2026-02-01,69.03,69.03,1
POL-000188,2026-03-01,69.03,69.03,1
POL-000188,2026-04-01,69.03,69.03,1
POL-000188,2026-05-01,69.03,69.03,1
POL-000188,2026-06-01,69.03,69.03,1
POL-000189,2026-01-01,259.09,259.09,1
POL-000189,2026-02-01,259.09,259.09,1
POL-000189,2026-03-01,259.09,259.09,1
POL-000189,2026-04-01,259.09,259.09,1
POL-000189,2026-05-01,259.09,0.0,0
POL-000189,2026-06-01,259.09,259.09,1
POL-000190,2026-01-01,208.5,208.5,1
POL-000190,2026-02-01,208.5,208.5,1
POL-000190,2026-03-01,208.5,0.0,0
POL-000190,2026-04-01,208.5,208.5,1
POL-000190,2026-05-01,208.5,208.5,1
POL-000190,2026-06-01,208.5,208.5,1
POL-000191,2026-01-01,60.13,0.0,0
POL-000191,2026-02-01,60.13,0.0,0
POL-000191,2026-03-01,60.13,60.13,1
POL-000191,2026-04-01,60.13,0.0,0
POL-000191,2026-05-01,60.13,60.13,1
POL-000191,2026-06-01,60.13,60.13,1
POL-000192,2026-01-01,2545.3,2545.3,1
POL-000192,2026-02-01,2545.3,2545.3,1
POL-000192,2026-03-01,2545.3,2545.3,1
POL-000192,2026-04-01,2545.3,2545.3,1
POL-000192,2026-05-01,2545.3,2545.3,1
POL-000192,2026-06-01,2545.3,2545.3,1
POL-000193,2026-01-01,164.52,164.52,1
POL-000193,2026-02-01,164.52,0.0,0
POL-000193,2026-03-01,164.52,0.0,0
POL-000193,2026-04-01,164.52,0.0,0
POL-000193,2026-05-01,164.52,164.52,1
POL-000193,2026-06-01,164.52,164.52,1
POL-000194,2026-01-01,437.19,0.0,0
POL-000194,2026-02-01,437.19,437.19,1
POL-000194,2026-03-01,437.19,437.19,1
POL-000194,2026-04-01,437.19,0.0,0
POL-000194,2026-05-01,437.19,437.19,1
POL-000194,2026-06-01,437.19,437.19,1
POL-000195,2026-01-01,58.03,58.03,1
POL-000195,2026-02-01,58.03,58.03,1
POL-000195,2026-03-01,58.03,58.03,1
POL-000195,2026-04-01,58.03,58.03,1
POL-000195,2026-05-01,58.03,58.03,1
POL-000195,2026-06-01,58.03,58.03,1
POL-000196,2026-01-01,213.4,213.4,1
POL-000196,2026-02-01,213.4,213.4,1
POL-000196,2026-03-01,213.4,213.4,1
POL-000196,2026-04-01,213.4,213.4,1
POL-000196,2026-05-01,213.4,213.4,1
POL-000196,2026-06-01,213.4,213.4,1
POL-000197,2026-01-01,149.84,149.84,1
POL-000197,2026-02-01,149.84,149.84,1
POL-000197,2026-03-01,149.84,149.84,1
POL-000197,2026-04-01,149.84,0.0,0
POL-000197,2026-05-01,149.84,149.84,1
POL-000197,2026-06-01,149.84,149.84,1
POL-000198,2026-01-01,120.09,120.09,1
POL-000198,2026-02-01,120.09,120.09,1
POL-000198,2026-03-01,120.09,0.0,0
POL-000198,2026-04-01,120.09,120.09,1
POL-000198,2026-05-01,120.09,0.0,0
POL-000198,2026-06-01,120.09,120.09,1
POL-000199,2026-01-01,448.34,0.0,0
POL-000199,2026-02-01,448.34,448.34,1
POL-000199,2026-03-01,448.34,448.34,1
POL-000199,2026-04-01,448.34,448.34,1
POL-000199,2026-05-01,448.34,448.34,1
POL-000199,2026-06-01,448.34,448.34,1
POL-000200,2026-01-01,226.47,226.47,1
POL-000200,2026-02-01,226.47,226.47,1
POL-000200,2026-03-01,226.47,0.0,0
POL-000200,2026-04-01,226.47,226.47,1
POL-000200,2026-05-01,226.47,226.47,1
POL-000200,2026-06-01,226.47,0.0,0
POL-000201,2026-01-01,162.53,162.53,1
POL-000201,2026-02-01,162.53,162.53,1
