client_id,month,active_dayz,recharge_dayz
CLI-000170,2026-02-01,12,9
CLI-000170,2026-03-01,16,14
CLI-000170,2026-04-01,15,8
CLI-000170,2026-05-01,12,9
CLI-000170,2026-06-01,7,3
CLI-000171,2026-01-01,9,5
CLI-000171,2026-02-01,11,6
CLI-000171,2026-03-01,12,9
CLI-000171,2026-04-01,12,7
CLI-000171,2026-05-01,9,7
CLI-000171,2026-06-01,10,8
CLI-000172,2026-01-01,13,8
CLI-000172,2026-02-01,14,8
CLI-000172,2026-03-01,10,6
CLI-000172,2026-04-01,10,5
CLI-000172,2026-05-01,14,11
CLI-000172,2026-06-01,14,7
CLI-000173,2026-01-01,9,7
CLI-000173,2026-02-01,8,6
CLI-000173,2026-03-01,6,3
CLI-000173,2026-04-01,8,6
CLI-000173,2026-05-01,9,7
CLI-000173,2026-06-01,6,5
CLI-000174,2026-01-01,8,4
CLI-000174,2026-02-01,11,8
CLI-000174,2026-03-01,9,4
CLI-000174,2026-04-01,11,7
CLI-000174,2026-05-01,10,5
CLI-000174,2026-06-01,8,6
CLI-000175,2026-01-01,19,10
CLI-000175,2026-02-01,18,14
CLI-000175,2026-03-01,21,14
CLI-000175,2026-04-01,21,14
CLI-000175,2026-05-01,17,9
CLI-000175,2026-06-01,19,13
CLI-000176,2026-01-01,14,12
CLI-000176,2026-02-01,10,5
CLI-000176,2026-03-01,15,12
CLI-000176,2026-04-01,15,10
CLI-000176,2026-05-01,15,11
CLI-000176,2026-06-01,15,7
CLI-000177,2026-01-01,18,10
CLI-000177,2026-02-01,18,14
CLI-000177,2026-03-01,18,10
CLI-000177,2026-04-01,16,10
CLI-000177,2026-05-01,18,11
CLI-000177,2026-06-01,20,10
CLI-000178,2026-01-01,14,10
CLI-000178,2026-02-01,15,8
CLI-000178,2026-03-01,11,5
CLI-000178,2026-04-01,15,11
CLI-000178,2026-05-01,13,7
CLI-000178,2026-06-01,12,8
CLI-000182,2026-01-01,9,5
CLI-000182,2026-02-01,8,7
CLI-000182,2026-03-01,12,10
CLI-000182,2026-04-01,11,6
CLI-000182,2026-05-01,14,7
CLI-000182,2026-06-01,13,7
CLI-000183,2026-01-01,9,4
CLI-000183,2026-02-01,13,10
CLI-000183,2026-03-01,11,8
CLI-000183,2026-04-01,14,7
CLI-000183,2026-05-01,12,6
CLI-000183,2026-06-01,8,6
CLI-000184,2026-01-01,16,9
CLI-000184,2026-02-01,17,8
CLI-000184,2026-03-01,16,8
CLI-000184,2026-04-01,16,14
CLI-000184,2026-05-01,21,14
CLI-000184,2026-06-01,19,11
CLI-000187,2026-01-01,5,2
CLI-000187,2026-02-01,7,5
CLI-000187,2026-03-01,7,3
CLI-000187,2026-04-01,2,1
CLI-000187,2026-05-01,8,5
CLI-000187,2026-06-01,5,2
CLI-000188,2026-01-01,17,11
CLI-000188,2026-02-01,15,13
CLI-000188,2026-03-01,16,9
CLI-000188,2026-04-01,15,12
CLI-000188,2026-05-01,12,9
CLI-000188,2026-06-01,14,9
CLI-000189,2026-01-01,21,14
CLI-000189,2026-02-01,16,13
CLI-000189,2026-03-01,14,8
CLI-000189,2026-04-01,13,8
CLI-000189,2026-05-01,19,11
CLI-000189,2026-06-01,19,11
CLI-000190,2026-01-01,17,10
CLI-000190,2026-02-01,19,14
CLI-000190,2026-03-01,17,10
CLI-000190,2026-04-01,19,13
CLI-000190,2026-05-01,18,14
CLI-000190,2026-06-01,17,10
CLI-000192,2026-01-01,10,7
CLI-000192,2026-02-01,10,5
CLI-000192,2026-03-01,14,10
CLI-000192,2026-04-01,7,5
CLI-000192,2026-05-01,13,8
CLI-000192,2026-06-01,9,5
CLI-000193,2026-01-01,15,8
CLI-000193,2026-02-01,18,10
CLI-000193,2026-03-01,14,11
CLI-000193,2026-04-01,17,8
CLI-000193,2026-05-01,17,13
CLI-000193,2026-06-01,18,9
CLI-000194,2026-01-01,16,8
CLI-000194,2026-02-01,17,11
CLI-000194,2026-03-01,16,12
CLI-000194,2026-04-01,15,12
CLI-000194,2026-05-01,20,11
CLI-000194,2026-06-01,20,14
CLI-000195,2026-01-01,17,14
CLI-000195,2026-02-01,19,14
CLI-000195,2026-03-01,19,14
CLI-000195,2026-04-01,21,12
CLI-000195,2026-05-01,20,14
CLI-000195,2026-06-01,20,13
CLI-000196,2026-01-01,18,14
CLI-000196,2026-02-01,13,8
CLI-000196,2026-03-01,18,13
CLI-000196,2026-04-01,14,10
CLI-000196,2026-05-01,15,11
CLI-000196,2026-06-01,18,12
CLI-000198,2026-01-01,19,14
CLI-000198,2026-02-01,20,14
CLI-000198,2026-03-01,16,10
CLI-000198,2026-04-01,16,11
CLI-000198,2026-05-01,16,8
CLI-000198,2026-06-01,16,10
CLI-000200,2026-01-01,6,3
CLI-000200,2026-02-01,9,8
CLI-000200,2026-03-01,8,5
CLI-000200,2026-04-01,12,10
CLI-000200,2026-05-01,9,4
CLI-000200,2026-06-01,9,6
CLI-000201,2026-01-01,19,12
CLI-000201,2026-02-01,17,9
CLI-000201,2026-03-01,15,13
CLI-000201,2026-04-01,14,10
CLI-000201,2026-05-01,19,13
CLI-000201,2026-06-01,16,12
CLI-000202,2026-01-01,4,3
CLI-000202,2026-02-01,9,6
CLI-000202,2026-03-01,10,7
CLI-000202,2026-04-01,5,4
CLI-000202,2026-05-01,6,4
CLI-000202,2026-06-01,2,1
CLI-000203,2026-01-01,18,14
CLI-000203,2026-02-01,17,14
CLI-000203,2026-03-01,16,13
CLI-000203,2026-04-01,18,14
CLI-000203,2026-05-01,19,9
CLI-000203,2026-06-01,20,10
CLI-000204,2026-01-01,16,13
CLI-000204,2026-02-01,17,10
CLI-000204,2026-03-01,11,7
CLI-000204,2026-04-01,17,10
CLI-000204,2026-05-01,17,11
CLI-000204,2026-06-01,16,11
CLI-000205,2026-01-01,12,6
CLI-000205,2026-02-01,9,5
CLI-000205,2026-03-01,6,4
CLI-000205,2026-04-01,5,3
CLI-000205,2026-05-01,9,8
CLI-000205,2026-06-01,11,6
CLI-000206,2026-01-01,12,6
CLI-000206,2026-02-01,14,11
CLI-000206,2026-03-01,15,8
CLI-000206,2026-04-01,15,7
CLI-000206,2026-05-01,18,14
CLI-000206,2026-06-01,17,14
CLI-000207,2026-01-01,10,6
CLI-000207,2026-02-01,6,5
CLI-000207,2026-03-01,8,4
CLI-000207,2026-04-01,10,5
CLI-000207,2026-05-01,13,10
CLI-000207,2026-06-01,4,2
CLI-000208,2026-01-01,13,10
CLI-000208,2026-02-01,15,11
CLI-000208,2026-03-01,14,11
CLI-000208,2026-04-01,14,8
CLI-000208,2026-05-01,16,8
CLI-000208,2026-06-01,16,8
CLI-000209,2026-01-01,14,8
CLI-000209,2026-02-01,11,6
CLI-000209,2026-03-01,14,8
CLI-000209,2026-04-01,13,10
CLI-000209,2026-05-01,13,6
CLI-000209,2026-06-01,12,9
CLI-000210,2026-01-01,15,8
CLI-000210,2026-02-01,12,10
CLI-000210,2026-03-01,10,8
CLI-000210,2026-04-01,11,9
CLI-000210,2026-05-01,8,5
CLI-000210,2026-06-01,13,7
CLI-000211,2026-01-01,17,12
CLI-000211,2026-02-01,16,14
CLI-000211,2026-03-01,19,14
CLI-000211,2026-04-01,16,9
CLI-000211,2026-05-01,18,12
CLI-000211,2026-06-01,20,14
CLI-000212,2026-01-01,15,8
CLI-000212,2026-02-01,13,6
CLI-000212,2026-03-01,16,10
CLI-000212,2026-04-01,11,7
CLI-000212,2026-05-01,10,5
CLI-000212,2026-06-01,10,6
CLI-000213,2026-01-01,5,3
CLI-000213,2026-02-01,7,5
CLI-000213,2026-03-01,6,3
CLI-000213,2026-04-01,9,5
CLI-000213,2026-05-01,6,5
CLI-000213,2026-06-01,8,4
CLI-000214,2026-01-01,11,6
CLI-000214,2026-02-01,10,7
CLI-000214,2026-03-01,7,5
CLI-000214,2026-04-01,11,6
CLI-000214,2026-05-01,9,5
CLI-000214,2026-06-01,8,6
CLI-000216,2026-01-01,10,5
CLI-000216,2026-02-01,11,9
CLI-000216,2026-03-01,8,5
CLI-000216,2026-04-01,6,3
CLI-000216,2026-05-01,6,3
CLI-000216,2026-06-01,10,7
CLI-000217,2026-01-01,13,10
CLI-000217,2026-02-01,13,8
CLI-000217,2026-03-01,16,13
CLI-000217,2026-04-01,18,14
CLI-000217,2026-05-01,15,11
CLI-000217,2026-06-01,16,11
CLI-000218,2026-01-01,10,5
CLI-000218,2026-02-01,13,6
CLI-000218,2026-03-01,10,6
CLI-000218,2026-04-01,10,6
CLI-000218,2026-05-01,7,4
CLI-000218,2026-06-01,13,8
CLI-000219,2026-01-01,18,14
CLI-000219,2026-02-01,15,8
CLI-000219,2026-03-01,19,14
CLI-000219,2026-04-01,13,10
CLI-000219,2026-05-01,15,13
CLI-000219,2026-06-01,17,11
CLI-000220,2026-01-01,7,4
CLI-000220,2026-02-01,6,3
CLI-000220,2026-03-01,7,5
CLI-000220,2026-04-01,11,5
CLI-000220,2026-05-01,4,3
CLI-000220,2026-06-01,9,4
CLI-000222,2026-01-01,12,7
CLI-000222,2026-02-01,16,11
CLI-000222,2026-03-01,14,10
CLI-000222,2026-04-01,9,7
CLI-000222,2026-05-01,12,9
CLI-000222,2026-06-01,13,6
CLI-000223,2026-01-01,21,12
CLI-000223,2026-02-01,18,13
CLI-000223,2026-03-01,19,9
CLI-000223,2026-04-01,21,13
CLI-000223,2026-05-01,18,10
CLI-000223,2026-06-01,17,13
CLI-000224,2026-01-01,14,8
CLI-000224,2026-02-01,13,8
CLI-000224,2026-03-01,17,12
CLI-000224,2026-04-01,16,8
CLI-000224,2026-05-01,18,14
CLI-000224,2026-06-01,18,14
CLI-000225,2026-01-01,14,11
CLI-000225,2026-02-01,17,14
CLI-000225,2026-03-01,13,8
CLI-000225,2026-04-01,15,13
CLI-000225,2026-05-01,14,11
CLI-000225,2026-06-01,19,14
CLI-000226,2026-01-01,10,8
CLI-000226,2026-02-01,8,6
CLI-000226,2026-03-01,10,7
CLI-000226,2026-04-01,10,5
CLI-000226,2026-05-01,6,3
CLI-000226,2026-06-01,14,7
CLI-000228,2026-01-01,19,14
CLI-000228,2026-02-01,19,14
CLI-000228,2026-03-01,19,14
CLI-000228,2026-04-01,18,12
CLI-000228,2026-05-01,16,10
CLI-000228,2026-06-01,19,14
CLI-000229,2026-01-01,18,13
CLI-000229,2026-02-01,20,10
CLI-000229,2026-03-01,17,14
CLI-000229,2026-04-01,21,11
CLI-000229,2026-05-01,16,9
CLI-000229,2026-06-01,16,12
CLI-000233,2026-01-01,12,10
CLI-000233,2026-02-01,15,11
CLI-000233,2026-03-01,12,9
CLI-000233,2026-04-01,13,9
CLI-000233,2026-05-01,14,7
CLI-000233,2026-06-01,10,7
CLI-000234,2026-01-01,14,8
CLI-000234,2026-02-01,10,7
CLI-000234,2026-03-01,12,6
CLI-000234,2026-04-01,11,7
CLI-000234,2026-05-01,15,12
CLI-000234,2026-06-01,17,14
CLI-000235,2026-01-01,8,5
CLI-000235,2026-02-01,8,6
CLI-000235,2026-03-01,10,8
CLI-000235,2026-04-01,7,5
CLI-000235,2026-05-01,8,6
CLI-000235,2026-06-01,8,6
CLI-000236,2026-01-01,18,14
CLI-000236,2026-02-01,16,8
CLI-000236,2026-03-01,13,8
CLI-000236,2026-04-01,21,12
CLI-000236,2026-05-01,20,11
CLI-000236,2026-06-01,18,9
CLI-000237,2026-01-01,13,8
CLI-000237,2026-02-01,8,4
CLI-000237,2026-03-01,15,12
CLI-000237,2026-04-01,9,6
CLI-000237,2026-05-01,13,7
CLI-000237,2026-06-01,12,10
CLI-000240,2026-01-01,13,9
CLI-000240,2026-02-01,13,8
CLI-000240,2026-03-01,10,7
CLI-000240,2026-04-01,17,12
CLI-000240,2026-05-01,11,6
CLI-000240,2026-06-01,14,9
CLI-000241,2026-01-01,15,8
CLI-000241,2026-02-01,13,9
CLI-000241,2026-03-01,12,10
CLI-000241,2026-04-01,13,7
CLI-000241,2026-05-01,16,8
CLI-000241,2026-06-01,15,8
CLI-000242,2026-01-01,20,11
CLI-000242,2026-02-01,15,13
CLI-000242,2026-03-01,18,14
CLI-000242,2026-04-01,18,13
CLI-000242,2026-05-01,19,9
CLI-000242,2026-06-01,14,12
CLI-000243,2026-01-01,20,11
CLI-000243,2026-02-01,19,11
CLI-000243,2026-03-01,18,14
CLI-000243,2026-04-01,18,12
CLI-000243,2026-05-01,17,11
CLI-000243,2026-06-01,18,13
CLI-000245,2026-01-01,12,6
CLI-000245,2026-02-01,16,9
CLI-000245,2026-03-01,14,10
CLI-000245,2026-04-01,12,8
CLI-000245,2026-05-01,13,7
CLI-000245,2026-06-01,12,8
CLI-000247,2026-01-01,13,11
CLI-000247,2026-02-01,14,9
CLI-000247,2026-03-01,14,7
CLI-000247,2026-04-01,14,8
CLI-000247,2026-05-01,13,10
CLI-000247,2026-06-01,11,7
CLI-000250,2026-01-01,12,10
CLI-000250,2026-02-01,10,5
CLI-000250,2026-03-01,11,5
CLI-000250,2026-04-01,11,6
CLI-000250,2026-05-01,8,5
CLI-000250,2026-06-01,9,7
CLI-000251,2026-01-01,12,6
CLI-000251,2026-02-01,10,7
CLI-000251,2026-03-01,13,11
CLI-000251,2026-04-01,9,6
CLI-000251,2026-05-01,9,4
CLI-000251,2026-06-01,9,7
CLI-000252,2026-01-01,7,3
CLI-000252,2026-02-01,10,5
CLI-000252,2026-03-01,9,7
CLI-000252,2026-04-01,8,6
CLI-000252,2026-05-01,10,7
CLI-000252,2026-06-01,12,9
CLI-000253,2026-01-01,8,4
CLI-000253,2026-02-01,14,9
CLI-000253,2026-03-01,8,4
CLI-000253,2026-04-01,14,8
CLI-000253,2026-05-01,12,6
CLI-000253,2026-06-01,14,8
CLI-000254,2026-01-01,12,9
CLI-000254,2026-02-01,10,7
CLI-000254,2026-03-01,9,7
CLI-000254,2026-04-01,12,8
CLI-000254,2026-05-01,12,7
CLI-000254,2026-06-01,12,9
CLI-000255,2026-01-01,16,9
CLI-000255,2026-02-01,20,14
CLI-000255,2026-03-01,15,11
CLI-000255,2026-04-01,14,11
CLI-000255,2026-05-01,20,14
CLI-000255,2026-06-01,20,13
CLI-000257,2026-01-01,16,9
CLI-000257,2026-02-01,12,7
CLI-000257,2026-03-01,15,10
CLI-000257,2026-04-01,18,12
CLI-000257,2026-05-01,15,10
CLI-000257,2026-06-01,14,9
CLI-000259,2026-01-01,13,9
CLI-000259,2026-02-01,10,8
CLI-000259,2026-03-01,10,5
CLI-000259,2026-04-01,12,8
CLI-000259,2026-05-01,12,9
CLI-000259,2026-06-01,8,5
CLI-000260,2026-01-01,18,12
CLI-000260,2026-02-01,14,11
CLI-000260,2026-03-01,16,11
CLI-000260,2026-04-01,17,14
CLI-000260,2026-05-01,14,11
CLI-000260,2026-06-01,15,8
CLI-000261,2026-01-01,16,8
CLI-000261,2026-02-01,16,11
CLI-000261,2026-03-01,15,10
CLI-000261,2026-04-01,19,9
CLI-000261,2026-05-01,17,14
CLI-000261,2026-06-01,18,11
CLI-000262,2026-01-01,11,8
CLI-000262,2026-02-01,7,5
CLI-000262,2026-03-01,5,3
CLI-000262,2026-04-01,12,6
CLI-000262,2026-05-01,7,5
CLI-000262,2026-06-01,10,7
CLI-000263,2026-01-01,12,9
CLI-000263,2026-02-01,6,4
CLI-000263,2026-03-01,10,8
CLI-000263,2026-04-01,5,2
CLI-000263,2026-05-01,8,6
CLI-000263,2026-06-01,7,4
CLI-000264,2026-01-01,7,4
CLI-000264,2026-02-01,5,4
CLI-000264,2026-03-01,6,3
CLI-000264,2026-04-01,8,5
CLI-000264,2026-05-01,6,5
CLI-000264,2026-06-01,8,5
CLI-000265,2026-01-01,19,11
CLI-000265,2026-02-01,20,14
CLI-000265,2026-03-01,17,13
CLI-000265,2026-04-01,14,11
CLI-000265,2026-05-01,13,7
CLI-000265,2026-06-01,17,9
CLI-000266,2026-01-01,21,14
CLI-000266,2026-02-01,17,10
CLI-000266,2026-03-01,16,10
CLI-000266,2026-04-01,18,12
CLI-000266,2026-05-01,19,14
CLI-000266,2026-06-01,20,11
CLI-000267,2026-01-01,19,12
CLI-000267,2026-02-01,17,12
CLI-000267,2026-03-01,20,14
CLI-000267,2026-04-01,18,14
CLI-000267,2026-05-01,16,11
CLI-000267,2026-06-01,19,14
CLI-000268,2026-01-01,9,7
CLI-000268,2026-02-01,8,6
CLI-000268,2026-03-01,4,3
CLI-000268,2026-04-01,9,5
CLI-000268,2026-05-01,6,4
CLI-000268,2026-06-01,8,6
CLI-000270,2026-01-01,12,7
CLI-000270,2026-02-01,12,6
CLI-000270,2026-03-01,11,9
CLI-000270,2026-04-01,12,10
CLI-000270,2026-05-01,12,8
CLI-000270,2026-06-01,14,9
CLI-000271,2026-01-01,16,9
CLI-000271,2026-02-01,18,12
CLI-000271,2026-03-01,14,12
CLI-000271,2026-04-01,16,10
CLI-000271,2026-05-01,16,13
CLI-000271,2026-06-01,16,11
CLI-000272,2026-01-01,18,9
CLI-000272,2026-02-01,9,5
CLI-000272,2026-03-01,8,6
CLI-000272,2026-04-01,13,7
CLI-000272,2026-05-01,13,10
CLI-000272,2026-06-01,10,5
CLI-000273,2026-01-01,18,10
CLI-000273,2026-02-01,20,14
CLI-000273,2026-03-01,16,13
CLI-000273,2026-04-01,18,12
CLI-000273,2026-05-01,19,13
CLI-000273,2026-06-01,20,12
CLI-000274,2026-01-01,14,9
CLI-000274,2026-02-01,16,13
CLI-000274,2026-03-01,15,10
CLI-000274,2026-04-01,10,8
CLI-000274,2026-05-01,8,5
CLI-000274,2026-06-01,16,14
CLI-000275,2026-01-01,15,8
CLI-000275,2026-02-01,14,12
CLI-000275,2026-03-01,13,10
CLI-000275,2026-04-01,11,6
CLI-000275,2026-05-01,14,10
CLI-000275,2026-06-01,14,10
CLI-000276,2026-01-01,19,11
CLI-000276,2026-02-01,17,8
CLI-000276,2026-03-01,18,14
CLI-000276,2026-04-01,15,10
CLI-000276,2026-05-01,13,6
CLI-000276,2026-06-01,19,10
CLI-000279,2026-01-01,13,6
CLI-000279,2026-02-01,16,9
CLI-000279,2026-03-01,11,8
CLI-000279,2026-04-01,12,8
CLI-000279,2026-05-01,14,11
CLI-000279,2026-06-01,13,10
CLI-000280,2026-01-01,14,10
CLI-000280,2026-02-01,9,5
CLI-000280,2026-03-01,9,5
CLI-000280,2026-04-01,9,5
CLI-000280,2026-05-01,6,4
CLI-000280,2026-06-01,7,5
CLI-000281,2026-01-01,11,8
CLI-000281,2026-02-01,10,7
CLI-000281,2026-03-01,12,8
CLI-000281,2026-04-01,10,6
CLI-000281,2026-05-01,9,6
CLI-000281,2026-06-01,10,7
CLI-000282,2026-01-01,7,5
CLI-000282,2026-02-01,7,5
CLI-000282,2026-03-01,13,9
CLI-000282,2026-04-01,11,8
CLI-000282,2026-05-01,6,5
CLI-000282,2026-06-01,9,7
CLI-000284,2026-01-01,11,7
CLI-000284,2026-02-01,17,14
CLI-000284,2026-03-01,14,9
CLI-000284,2026-04-01,15,12
CLI-000284,2026-05-01,15,11
CLI-000284,2026-06-01,16,11
CLI-000285,2026-01-01,15,8
CLI-000285,2026-02-01,4,3
CLI-000285,2026-03-01,7,3
CLI-000285,2026-04-01,14,7
CLI-000285,2026-05-01,11,6
CLI-000285,2026-06-01,6,4
CLI-000287,2026-01-01,21,14
CLI-000287,2026-02-01,18,12
CLI-000287,2026-03-01,20,14
CLI-000287,2026-04-01,19,13
CLI-000287,2026-05-01,18,14
CLI-000287,2026-06-01,21,14
CLI-000288,2026-01-01,13,8
CLI-000288,2026-02-01,14,10
CLI-000288,2026-03-01,12,6
CLI-000288,2026-04-01,10,5
CLI-000288,2026-05-01,10,5
CLI-000288,2026-06-01,10,5
CLI-000290,2026-01-01,4,2
CLI-000290,2026-02-01,9,4
CLI-000290,2026-03-01,5,3
CLI-000290,2026-04-01,5,3
CLI-000290,2026-05-01,7,5
CLI-000290,2026-06-01,7,4
CLI-000291,2026-01-01,9,6
CLI-000291,2026-02-01,12,10
CLI-000291,2026-03-01,12,10
CLI-000291,2026-04-01,11,5
CLI-000291,2026-05-01,17,9
CLI-000291,2026-06-01,13,10
CLI-000292,2026-01-01,15,7
CLI-000292,2026-02-01,15,13
CLI-000292,2026-03-01,15,11
CLI-000292,2026-04-01,17,12
CLI-000292,2026-05-01,14,7
CLI-000292,2026-06-01,12,8
CLI-000293,2026-01-01,19,10
CLI-000293,2026-02-01,17,13
CLI-000293,2026-03-01,19,13
CLI-000293,2026-04-01,16,14
CLI-000293,2026-05-01,19,14
CLI-000293,2026-06-01,17,13
CLI-000295,2026-01-01,19,14
CLI-000295,2026-02-01,11,6
CLI-000295,2026-03-01,16,11
CLI-000295,2026-04-01,17,11
CLI-000295,2026-05-01,16,10
CLI-000295,2026-06-01,14,11
CLI-000296,2026-01-01,19,13
CLI-000296,2026-02-01,13,8
CLI-000296,2026-03-01,20,14
CLI-000296,2026-04-01,16,12
CLI-000296,2026-05-01,16,9
CLI-000296,2026-06-01,16,10
CLI-000298,2026-01-01,10,5
CLI-000298,2026-02-01,10,5
CLI-000298,2026-03-01,10,7
CLI-000298,2026-04-01,9,6
CLI-000298,2026-05-01,8,5
CLI-000298,2026-06-01,10,8
CLI-000300,2026-01-01,10,6
CLI-000300,2026-02-01,8,4
CLI-000300,2026-03-01,9,5
CLI-000300,2026-04-01,14,8
CLI-000300,2026-05-01,7,4
CLI-000300,2026-06-01,9,4
CLI-000301,2026-01-01,12,9
CLI-000301,2026-02-01,12,8
CLI-000301,2026-03-01,9,6
CLI-000301,2026-04-01,14,7
CLI-000301,2026-05-01,12,8
CLI-000301,2026-06-01,9,7
CLI-000302,2026-01-01,14,7
CLI-000302,2026-02-01,15,12
CLI-000302,2026-03-01,15,9
CLI-000302,2026-04-01,14,11
CLI-000302,2026-05-01,13,8
CLI-000302,2026-06-01,17,10
CLI-000303,2026-01-01,17,13
CLI-000303,2026-02-01,19,14
CLI-000303,2026-03-01,19,14
CLI-000303,2026-04-01,15,9
CLI-000303,2026-05-01,15,7
CLI-000303,2026-06-01,19,13
CLI-000305,2026-01-01,7,3
CLI-000305,2026-02-01,5,3
CLI-000305,2026-03-01,8,4
CLI-000305,2026-04-01,7,5
CLI-000305,2026-05-01,9,5
CLI-000305,2026-06-01,8,4
CLI-000307,2026-01-01,4,2
CLI-000307,2026-02-01,5,3
CLI-000307,2026-03-01,8,6
CLI-000307,2026-04-01,5,3
CLI-000307,2026-05-01,9,6
CLI-000307,2026-06-01,11,9
CLI-000308,2026-01-01,10,5
CLI-000308,2026-02-01,9,5
CLI-000308,2026-03-01,11,8
CLI-000308,2026-04-01,8,6
CLI-000308,2026-05-01,5,3
CLI-000308,2026-06-01,14,7
CLI-000313,2026-01-01,15,7
CLI-000313,2026-02-01,15,8
CLI-000313,2026-03-01,10,6
CLI-000313,2026-04-01,13,9
CLI-000313,2026-05-01,13,7
CLI-000313,2026-06-01,10,6
CLI-000315,2026-01-01,17,13
CLI-000315,2026-02-01,15,7
CLI-000315,2026-03-01,15,10
CLI-000315,2026-04-01,19,12
CLI-000315,2026-05-01,21,14
CLI-000315,2026-06-01,18,11
CLI-000316,2026-01-01,17,10
CLI-000316,2026-02-01,21,14
CLI-000316,2026-03-01,13,8
CLI-000316,2026-04-01,19,10
CLI-000316,2026-05-01,17,14
CLI-000316,2026-06-01,16,8
CLI-000317,2026-01-01,10,6
CLI-000317,2026-02-01,8,4
CLI-000317,2026-03-01,12,8
CLI-000317,2026-04-01,7,3
CLI-000317,2026-05-01,10,5
CLI-000317,2026-06-01,11,5
CLI-000318,2026-01-01,19,10
CLI-000318,2026-02-01,19,14
CLI-000318,2026-03-01,13,9
CLI-000318,2026-04-01,16,11
CLI-000318,2026-05-01,21,14
CLI-000318,2026-06-01,21,14
CLI-000319,2026-01-01,20,14
CLI-000319,2026-02-01,13,7
CLI-000319,2026-03-01,15,12
CLI-000319,2026-04-01,14,11
CLI-000319,2026-05-01,14,7
CLI-000319,2026-06-01,14,7
CLI-000320,2026-01-01,12,7
CLI-000320,2026-02-01,14,9
CLI-000320,2026-03-01,11,8
CLI-000320,2026-04-01,13,10
CLI-000320,2026-05-01,10,6
CLI-000320,2026-06-01,14,8
CLI-000321,2026-01-01,9,5
CLI-000321,2026-02-01,12,8
CLI-000321,2026-03-01,10,5
CLI-000321,2026-04-01,8,6
CLI-000321,2026-05-01,8,4
CLI-000321,2026-06-01,9,7
CLI-000323,2026-01-01,16,13
CLI-000323,2026-02-01,9,6
CLI-000323,2026-03-01,12,7
CLI-000323,2026-04-01,10,6
CLI-000323,2026-05-01,11,7
CLI-000323,2026-06-01,11,7
CLI-000324,2026-01-01,9,6
CLI-000324,2026-02-01,9,6
CLI-000324,2026-03-01,15,8
CLI-000324,2026-04-01,12,7
CLI-000324,2026-05-01,12,8
CLI-000324,2026-06-01,12,7
CLI-000325,2026-01-01,10,6
CLI-000325,2026-02-01,14,11
CLI-000325,2026-03-01,10,6
CLI-000325,2026-04-01,15,8
CLI-000325,2026-05-01,12,10
CLI-000325,2026-06-01,10,7
CLI-000326,2026-01-01,16,14
CLI-000326,2026-02-01,17,10
CLI-000326,2026-03-01,17,12
CLI-000326,2026-04-01,17,14
CLI-000326,2026-05-01,18,9
CLI-000326,2026-06-01,18,13
CLI-000327,2026-01-01,8,4
CLI-000327,2026-02-01,12,9
CLI-000327,2026-03-01,10,5
CLI-000327,2026-04-01,11,7
CLI-000327,2026-05-01,16,9
CLI-000327,2026-06-01,10,5
CLI-000328,2026-01-01,11,6
CLI-000328,2026-02-01,9,7
CLI-000328,2026-03-01,10,7
CLI-000328,2026-04-01,12,10
CLI-000328,2026-05-01,12,7
CLI-000328,2026-06-01,8,6
CLI-000330,2026-01-01,11,5
CLI-000330,2026-02-01,14,9
CLI-000330,2026-03-01,9,7
CLI-000330,2026-04-01,14,9
CLI-000330,2026-05-01,15,13
CLI-000330,2026-06-01,12,9
CLI-000331,2026-01-01,14,9
CLI-000331,2026-02-01,10,6
CLI-000331,2026-03-01,11,5
CLI-000331,2026-04-01,7,4
CLI-000331,2026-05-01,11,9
CLI-000331,2026-06-01,9,5
CLI-000333,2026-01-01,7,4
CLI-000333,2026-02-01,8,5
CLI-000333,2026-03-01,9,4
CLI-000333,2026-04-01,11,7
CLI-000333,2026-05-01,12,8
CLI-000333,2026-06-01,14,12
CLI-000334,2026-01-01,11,6
CLI-000334,2026-02-01,15,12
CLI-000334,2026-03-01,18,11
CLI-000334,2026-04-01,15,12
CLI-000334,2026-05-01,15,7
CLI-000334,2026-06-01,15,11
CLI-000335,2026-01-01,17,14
CLI-000335,2026-02-01,16,12
CLI-000335,2026-03-01,13,8
CLI-000335,2026-04-01,12,10
CLI-000335,2026-05-01,13,8
CLI-000335,2026-06-01,19,14
CLI-000336,2026-01-01,12,8
CLI-000336,2026-02-01,16,10
CLI-000336,2026-03-01,14,7
CLI-000336,2026-04-01,13,9
CLI-000336,2026-05-01,11,7
CLI-000336,2026-06-01,16,8
CLI-000337,2026-01-01,14,12
CLI-000337,2026-02-01,15,11
CLI-000337,2026-03-01,10,8
CLI-000337,2026-04-01,15,11
CLI-000337,2026-05-01,7,3
CLI-000337,2026-06-01,12,7
CLI-000339,2026-01-01,7,4
CLI-000339,2026-02-01,8,4
CLI-000339,2026-03-01,4,3
CLI-000339,2026-04-01,7,4
CLI-000339,2026-05-01,9,7
CLI-000339,2026-06-01,4,2
CLI-000341,2026-01-01,13,11
CLI-000341,2026-02-01,9,6
CLI-000341,2026-03-01,6,3
CLI-000341,2026-04-01,13,9
CLI-000341,2026-05-01,9,7
CLI-000341,2026-06-01,8,6
CLI-000343,2026-01-01,11,9
CLI-000343,2026-02-01,7,6
CLI-000343,2026-03-01,12,8
