client_id,market,tier,month,engagement_score
CLI-000113,South Africa,Blue,2026-03-01,77.8
CLI-000113,South Africa,Blue,2026-04-01,86.7
CLI-000113,South Africa,Blue,2026-05-01,73.8
CLI-000113,South Africa,Blue,2026-06-01,72.0
CLI-000115,South Africa,Blue,2026-01-01,55.3
CLI-000115,South Africa,Blue,2026-02-01,50.7
CLI-000115,South Africa,Blue,2026-03-01,49.1
CLI-000115,South Africa,Blue,2026-04-01,56.5
CLI-000115,South Africa,Blue,2026-05-01,52.6
CLI-000115,South Africa,Blue,2026-06-01,54.4
CLI-000116,South Africa,Blue,2026-01-01,64.1
CLI-000116,South Africa,Blue,2026-02-01,72.0
CLI-000116,South Africa,Blue,2026-03-01,70.7
CLI-000116,South Africa,Blue,2026-04-01,69.9
CLI-000116,South Africa,Blue,2026-05-01,68.1
CLI-000116,South Africa,Blue,2026-06-01,69.5
CLI-000117,Namibia,Blue,2026-01-01,36.0
CLI-000117,Namibia,Blue,2026-02-01,37.4
CLI-000117,Namibia,Blue,2026-03-01,36.1
CLI-000117,Namibia,Blue,2026-04-01,43.2
CLI-000117,Namibia,Blue,2026-05-01,42.1
CLI-000117,Namibia,Blue,2026-06-01,39.2
CLI-000118,South Africa,Blue,2026-01-01,53.0
CLI-000118,South Africa,Blue,2026-02-01,50.4
CLI-000118,South Africa,Blue,2026-03-01,41.7
CLI-000118,South Africa,Blue,2026-04-01,43.4
CLI-000118,South Africa,Blue,2026-05-01,52.2
CLI-000118,South Africa,Blue,2026-06-01,49.8
CLI-000119,South Africa,Gold,2026-01-01,52.3
CLI-000119,South Africa,Gold,2026-02-01,58.6
CLI-000119,South Africa,Gold,2026-03-01,49.7
CLI-000119,South Africa,Gold,2026-04-01,52.6
CLI-000119,South Africa,Gold,2026-05-01,55.7
CLI-000119,South Africa,Gold,2026-06-01,54.3
CLI-000120,Lesotho,Blue,2026-01-01,77.8
CLI-000120,Lesotho,Blue,2026-02-01,74.0
CLI-000120,Lesotho,Blue,2026-03-01,72.1
CLI-000120,Lesotho,Blue,2026-04-01,97.0
CLI-000120,Lesotho,Blue,2026-05-01,71.7
CLI-000120,Lesotho,Blue,2026-06-01,80.7
CLI-000121,South Africa,Diamond,2026-01-01,76.5
CLI-000121,South Africa,Diamond,2026-02-01,88.3
CLI-000121,South Africa,Diamond,2026-03-01,75.7
CLI-000121,South Africa,Diamond,2026-04-01,78.2
CLI-000121,South Africa,Diamond,2026-05-01,87.5
CLI-000121,South Africa,Diamond,2026-06-01,73.6
CLI-000123,Botswana,Silver,2026-01-01,59.1
CLI-000123,Botswana,Silver,2026-02-01,67.5
CLI-000123,Botswana,Silver,2026-03-01,62.7
CLI-000123,Botswana,Silver,2026-04-01,53.7
CLI-000123,Botswana,Silver,2026-05-01,67.8
CLI-000123,Botswana,Silver,2026-06-01,62.6
CLI-000124,Botswana,Bronze,2026-01-01,69.1
CLI-000124,Botswana,Bronze,2026-02-01,68.6
CLI-000124,Botswana,Bronze,2026-03-01,60.1
CLI-000124,Botswana,Bronze,2026-04-01,61.4
CLI-000124,Botswana,Bronze,2026-05-01,61.1
CLI-000124,Botswana,Bronze,2026-06-01,59.6
CLI-000125,South Africa,Blue,2026-01-01,76.2
CLI-000125,South Africa,Blue,2026-02-01,65.1
CLI-000125,South Africa,Blue,2026-03-01,71.8
CLI-000125,South Africa,Blue,2026-04-01,81.0
CLI-000125,South Africa,Blue,2026-05-01,82.9
CLI-000125,South Africa,Blue,2026-06-01,79.2
CLI-000126,South Africa,Bronze,2026-01-01,89.8
CLI-000126,South Africa,Bronze,2026-02-01,89.6
CLI-000126,South Africa,Bronze,2026-03-01,96.1
CLI-000126,South Africa,Bronze,2026-04-01,88.2
CLI-000126,South Africa,Bronze,2026-05-01,98.9
CLI-000126,South Africa,Bronze,2026-06-01,86.5
CLI-000127,South Africa,Gold,2026-01-01,42.2
CLI-000127,South Africa,Gold,2026-02-01,53.4
CLI-000127,South Africa,Gold,2026-03-01,55.8
CLI-000127,South Africa,Gold,2026-04-01,50.2
CLI-000127,South Africa,Gold,2026-05-01,48.5
CLI-000127,South Africa,Gold,2026-06-01,37.5
CLI-000129,Namibia,Blue,2026-01-01,71.8
CLI-000129,Namibia,Blue,2026-02-01,67.7
CLI-000129,Namibia,Blue,2026-03-01,82.5
CLI-000129,Namibia,Blue,2026-04-01,69.8
CLI-000129,Namibia,Blue,2026-05-01,74.4
CLI-000129,Namibia,Blue,2026-06-01,77.1
CLI-000130,South Africa,Silver,2026-01-01,92.7
CLI-000130,South Africa,Silver,2026-02-01,83.6
CLI-000130,South Africa,Silver,2026-03-01,95.7
CLI-000130,South Africa,Silver,2026-04-01,84.7
CLI-000130,South Africa,Silver,2026-05-01,87.7
CLI-000130,South Africa,Silver,2026-06-01,88.0
CLI-000131,Namibia,Blue,2026-01-01,46.4
CLI-000131,Namibia,Blue,2026-02-01,56.6
CLI-000131,Namibia,Blue,2026-03-01,58.7
CLI-000131,Namibia,Blue,2026-04-01,53.9
CLI-000131,Namibia,Blue,2026-05-01,52.4
CLI-000131,Namibia,Blue,2026-06-01,68.0
CLI-000132,South Africa,Diamond,2026-01-01,74.3
CLI-000132,South Africa,Diamond,2026-02-01,69.1
CLI-000132,South Africa,Diamond,2026-03-01,61.3
CLI-000132,South Africa,Diamond,2026-04-01,73.9
CLI-000132,South Africa,Diamond,2026-05-01,70.8
CLI-000132,South Africa,Diamond,2026-06-01,76.2
CLI-000133,South Africa,Gold,2026-01-01,49.6
CLI-000133,South Africa,Gold,2026-02-01,54.1
CLI-000133,South Africa,Gold,2026-03-01,54.9
CLI-000133,South Africa,Gold,2026-04-01,59.2
CLI-000133,South Africa,Gold,2026-05-01,57.9
CLI-000133,South Africa,Gold,2026-06-01,50.3
CLI-000134,South Africa,Blue,2026-01-01,96.4
CLI-000134,South Africa,Blue,2026-02-01,97.0
CLI-000134,South Africa,Blue,2026-03-01,84.2
CLI-000134,South Africa,Blue,2026-04-01,88.2
CLI-000134,South Africa,Blue,2026-05-01,96.9
CLI-000134,South Africa,Blue,2026-06-01,93.0
CLI-000135,South Africa,Blue,2026-01-01,84.4
CLI-000135,South Africa,Blue,2026-02-01,97.8
CLI-000135,South Africa,Blue,2026-03-01,81.6
CLI-000135,South Africa,Blue,2026-04-01,95.5
CLI-000135,South Africa,Blue,2026-05-01,100.0
CLI-000135,South Africa,Blue,2026-06-01,94.7
CLI-000136,South Africa,Silver,2026-01-01,58.5
CLI-000136,South Africa,Silver,2026-02-01,60.1
CLI-000136,South Africa,Silver,2026-03-01,49.7
CLI-000136,South Africa,Silver,2026-04-01,56.0
CLI-000136,South Africa,Silver,2026-05-01,50.5
CLI-000136,South Africa,Silver,2026-06-01,54.5
CLI-000137,Namibia,Bronze,2026-01-01,65.3
CLI-000137,Namibia,Bronze,2026-02-01,55.2
CLI-000137,Namibia,Bronze,2026-03-01,62.1
CLI-000137,Namibia,Bronze,2026-04-01,63.6
CLI-000137,Namibia,Bronze,2026-05-01,53.8
CLI-000137,Namibia,Bronze,2026-06-01,54.9
CLI-000138,Namibia,Gold,2026-01-01,90.2
CLI-000138,Namibia,Gold,2026-02-01,80.3
CLI-000138,Namibia,Gold,2026-03-01,82.9
CLI-000138,Namibia,Gold,2026-04-01,84.9
CLI-000138,Namibia,Gold,2026-05-01,87.1
CLI-000138,Namibia,Gold,2026-06-01,87.9
CLI-000141,Botswana,Bronze,2026-01-01,70.5
CLI-000141,Botswana,Bronze,2026-02-01,85.3
CLI-000141,Botswana,Bronze,2026-03-01,89.8
CLI-000141,Botswana,Bronze,2026-04-01,83.2
CLI-000141,Botswana,Bronze,2026-05-01,82.0
CLI-000141,Botswana,Bronze,2026-06-01,82.0
CLI-000142,South Africa,Bronze,2026-01-01,83.8
CLI-000142,South Africa,Bronze,2026-02-01,88.9
CLI-000142,South Africa,Bronze,2026-03-01,80.4
CLI-000142,South Africa,Bronze,2026-04-01,73.4
CLI-000142,South Africa,Bronze,2026-05-01,100.0
CLI-000142,South Africa,Bronze,2026-06-01,93.1
CLI-000143,South Africa,Bronze,2026-01-01,85.7
CLI-000143,South Africa,Bronze,2026-02-01,85.1
CLI-000143,South Africa,Bronze,2026-03-01,92.3
CLI-000143,South Africa,Bronze,2026-04-01,86.7
CLI-000143,South Africa,Bronze,2026-05-01,85.6
CLI-000143,South Africa,Bronze,2026-06-01,85.0
CLI-000144,Lesotho,Silver,2026-01-01,81.5
CLI-000144,Lesotho,Silver,2026-02-01,73.9
CLI-000144,Lesotho,Silver,2026-03-01,65.0
CLI-000144,Lesotho,Silver,2026-04-01,81.6
CLI-000144,Lesotho,Silver,2026-05-01,86.4
CLI-000144,Lesotho,Silver,2026-06-01,75.8
CLI-000145,Namibia,Blue,2026-01-01,54.0
CLI-000145,Namibia,Blue,2026-02-01,40.7
CLI-000145,Namibia,Blue,2026-03-01,42.1
CLI-000145,Namibia,Blue,2026-04-01,41.2
CLI-000145,Namibia,Blue,2026-05-01,43.7
CLI-000145,Namibia,Blue,2026-06-01,48.8
CLI-000148,South Africa,Bronze,2026-01-01,63.6
CLI-000148,South Africa,Bronze,2026-02-01,67.7
CLI-000148,South Africa,Bronze,2026-03-01,49.7
CLI-000148,South Africa,Bronze,2026-04-01,68.5
CLI-000148,South Africa,Bronze,2026-05-01,66.9
CLI-000148,South Africa,Bronze,2026-06-01,58.9
CLI-000150,Namibia,Bronze,2026-01-01,73.9
CLI-000150,Namibia,Bronze,2026-02-01,83.9
CLI-000150,Namibia,Bronze,2026-03-01,83.5
CLI-000150,Namibia,Bronze,2026-04-01,87.6
CLI-000150,Namibia,Bronze,2026-05-01,77.1
CLI-000150,Namibia,Bronze,2026-06-01,77.8
CLI-000151,Lesotho,Silver,2026-01-01,93.7
CLI-000151,Lesotho,Silver,2026-02-01,95.7
CLI-000151,Lesotho,Silver,2026-03-01,91.9
CLI-000151,Lesotho,Silver,2026-04-01,95.0
CLI-000151,Lesotho,Silver,2026-05-01,99.8
CLI-000151,Lesotho,Silver,2026-06-01,96.2
CLI-000152,South Africa,Silver,2026-01-01,76.5
CLI-000152,South Africa,Silver,2026-02-01,59.8
CLI-000152,South Africa,Silver,2026-03-01,67.2
CLI-000152,South Africa,Silver,2026-04-01,73.9
CLI-000152,South Africa,Silver,2026-05-01,71.2
CLI-000152,South Africa,Silver,2026-06-01,79.7
CLI-000153,South Africa,Blue,2026-01-01,90.3
CLI-000153,South Africa,Blue,2026-02-01,81.4
CLI-000153,South Africa,Blue,2026-03-01,99.7
CLI-000153,South Africa,Blue,2026-04-01,82.8
CLI-000153,South Africa,Blue,2026-05-01,89.9
CLI-000153,South Africa,Blue,2026-06-01,91.4
CLI-000154,South Africa,Bronze,2026-01-01,49.8
CLI-000154,South Africa,Bronze,2026-02-01,42.0
CLI-000154,South Africa,Bronze,2026-03-01,50.9
CLI-000154,South Africa,Bronze,2026-04-01,54.5
CLI-000154,South Africa,Bronze,2026-05-01,47.5
CLI-000154,South Africa,Bronze,2026-06-01,49.2
CLI-000155,Botswana,Silver,2026-01-01,100.0
CLI-000155,Botswana,Silver,2026-02-01,90.2
CLI-000155,Botswana,Silver,2026-03-01,77.8
CLI-000155,Botswana,Silver,2026-04-01,95.6
CLI-000155,Botswana,Silver,2026-05-01,89.4
CLI-000155,Botswana,Silver,2026-06-01,94.4
CLI-000156,South Africa,Silver,2026-01-01,51.3
CLI-000156,South Africa,Silver,2026-02-01,51.6
CLI-000156,South Africa,Silver,2026-03-01,52.1
CLI-000156,South Africa,Silver,2026-04-01,48.5
CLI-000156,South Africa,Silver,2026-05-01,54.5
CLI-000156,South Africa,Silver,2026-06-01,35.8
CLI-000157,Namibia,Gold,2026-01-01,66.1
CLI-000157,Namibia,Gold,2026-02-01,63.5
CLI-000157,Namibia,Gold,2026-03-01,64.4
CLI-000157,Namibia,Gold,2026-04-01,59.3
CLI-000157,Namibia,Gold,2026-05-01,49.8
CLI-000157,Namibia,Gold,2026-06-01,61.0
CLI-000159,Lesotho,Bronze,2026-01-01,82.7
CLI-000159,Lesotho,Bronze,2026-02-01,98.2
CLI-000159,Lesotho,Bronze,2026-03-01,100.0
CLI-000159,Lesotho,Bronze,2026-04-01,72.8
CLI-000159,Lesotho,Bronze,2026-05-01,82.9
CLI-000159,Lesotho,Bronze,2026-06-01,100.0
CLI-000161,Lesotho,Blue,2026-01-01,83.3
CLI-000161,Lesotho,Blue,2026-02-01,79.5
CLI-000161,Lesotho,Blue,2026-03-01,70.8
CLI-000161,Lesotho,Blue,2026-04-01,76.8
CLI-000161,Lesotho,Blue,2026-05-01,65.6
CLI-000161,Lesotho,Blue,2026-06-01,73.2
CLI-000162,South Africa,Silver,2026-01-01,66.8
CLI-000162,South Africa,Silver,2026-02-01,57.3
CLI-000162,South Africa,Silver,2026-03-01,73.5
CLI-000162,South Africa,Silver,2026-04-01,68.4
CLI-000162,South Africa,Silver,2026-05-01,74.5
CLI-000162,South Africa,Silver,2026-06-01,70.7
CLI-000163,South Africa,Gold,2026-01-01,68.0
CLI-000163,South Africa,Gold,2026-02-01,59.0
CLI-000163,South Africa,Gold,2026-03-01,57.1
CLI-000163,South Africa,Gold,2026-04-01,53.5
CLI-000163,South Africa,Gold,2026-05-01,70.3
CLI-000163,South Africa,Gold,2026-06-01,70.9
CLI-000164,Namibia,Bronze,2026-01-01,77.2
CLI-000164,Namibia,Bronze,2026-02-01,58.4
CLI-000164,Namibia,Bronze,2026-03-01,67.7
CLI-000164,Namibia,Bronze,2026-04-01,73.6
CLI-000164,Namibia,Bronze,2026-05-01,67.1
CLI-000164,Namibia,Bronze,2026-06-01,67.9
CLI-000166,South Africa,Silver,2026-01-01,70.5
CLI-000166,South Africa,Silver,2026-02-01,69.3
CLI-000166,South Africa,Silver,2026-03-01,66.5
CLI-000166,South Africa,Silver,2026-04-01,64.4
CLI-000166,South Africa,Silver,2026-05-01,56.8
CLI-000166,South Africa,Silver,2026-06-01,47.9
CLI-000167,South Africa,Silver,2026-01-01,88.5
CLI-000167,South Africa,Silver,2026-02-01,100.0
CLI-000167,South Africa,Silver,2026-03-01,87.8
CLI-000167,South Africa,Silver,2026-04-01,86.1
CLI-000167,South Africa,Silver,2026-05-01,91.7
CLI-000167,South Africa,Silver,2026-06-01,81.9
CLI-000169,South Africa,Silver,2026-01-01,73.5
CLI-000169,South Africa,Silver,2026-02-01,80.9
CLI-000169,South Africa,Silver,2026-03-01,60.1
CLI-000169,South Africa,Silver,2026-04-01,72.5
CLI-000169,South Africa,Silver,2026-05-01,70.9
CLI-000169,South Africa,Silver,2026-06-01,81.3
CLI-000170,South Africa,Blue,2026-01-01,48.1
CLI-000170,South Africa,Blue,2026-02-01,53.1
CLI-000170,South Africa,Blue,2026-03-01,52.8
CLI-000170,South Africa,Blue,2026-04-01,55.7
CLI-000170,South Africa,Blue,2026-05-01,52.1
CLI-000170,South Africa,Blue,2026-06-01,26.2
CLI-000171,Namibia,Silver,2026-01-01,47.9
CLI-000171,Namibia,Silver,2026-02-01,54.5
CLI-000171,Namibia,Silver,2026-03-01,44.2
CLI-000171,Namibia,Silver,2026-04-01,53.4
CLI-000171,Namibia,Silver,2026-05-01,54.5
CLI-000171,Namibia,Silver,2026-06-01,60.7
CLI-000172,South Africa,Silver,2026-01-01,70.4
CLI-000172,South Africa,Silver,2026-02-01,62.9
CLI-000172,South Africa,Silver,2026-03-01,65.2
CLI-000172,South Africa,Silver,2026-04-01,69.4
CLI-000172,South Africa,Silver,2026-05-01,82.1
CLI-000172,South Africa,Silver,2026-06-01,75.4
CLI-000173,Namibia,Gold,2026-01-01,39.5
CLI-000173,Namibia,Gold,2026-02-01,38.0
CLI-000173,Namibia,Gold,2026-03-01,44.2
CLI-000173,Namibia,Gold,2026-04-01,41.2
CLI-000173,Namibia,Gold,2026-05-01,31.2
CLI-000173,Namibia,Gold,2026-06-01,36.8
CLI-000174,South Africa,Blue,2026-01-01,44.6
CLI-000174,South Africa,Blue,2026-02-01,46.3
CLI-000174,South Africa,Blue,2026-03-01,51.8
CLI-000174,South Africa,Blue,2026-04-01,46.2
CLI-000174,South Africa,Blue,2026-05-01,48.8
CLI-000174,South Africa,Blue,2026-06-01,47.0
CLI-000175,South Africa,Gold,2026-01-01,98.3
CLI-000175,South Africa,Gold,2026-02-01,81.6
CLI-000175,South Africa,Gold,2026-03-01,86.7
CLI-000175,South Africa,Gold,2026-04-01,100.0
CLI-000175,South Africa,Gold,2026-05-01,84.2
CLI-000175,South Africa,Gold,2026-06-01,91.2
CLI-000176,Botswana,Gold,2026-01-01,63.7
CLI-000176,Botswana,Gold,2026-02-01,64.9
CLI-000176,Botswana,Gold,2026-03-01,65.7
CLI-000176,Botswana,Gold,2026-04-01,73.3
CLI-000176,Botswana,Gold,2026-05-01,75.8
CLI-000176,Botswana,Gold,2026-06-01,67.3
CLI-000177,South Africa,Blue,2026-01-01,96.1
CLI-000177,South Africa,Blue,2026-02-01,87.5
CLI-000177,South Africa,Blue,2026-03-01,94.5
CLI-000177,South Africa,Blue,2026-04-01,79.4
CLI-000177,South Africa,Blue,2026-05-01,94.0
CLI-000177,South Africa,Blue,2026-06-01,92.1
CLI-000178,Lesotho,Gold,2026-01-01,71.0
CLI-000178,Lesotho,Gold,2026-02-01,65.7
CLI-000178,Lesotho,Gold,2026-03-01,64.4
CLI-000178,Lesotho,Gold,2026-04-01,68.1
CLI-000178,Lesotho,Gold,2026-05-01,71.8
CLI-000178,Lesotho,Gold,2026-06-01,67.2
CLI-000182,Botswana,Gold,2026-01-01,53.2
CLI-000182,Botswana,Gold,2026-02-01,46.9
CLI-000182,Botswana,Gold,2026-03-01,55.0
CLI-000182,Botswana,Gold,2026-04-01,63.3
CLI-000182,Botswana,Gold,2026-05-01,66.9
CLI-000182,Botswana,Gold,2026-06-01,67.4
CLI-000183,Lesotho,Diamond,2026-01-01,53.2
CLI-000183,Lesotho,Diamond,2026-02-01,70.1
CLI-000183,Lesotho,Diamond,2026-03-01,60.5
CLI-000183,Lesotho,Diamond,2026-04-01,58.0
CLI-000183,Lesotho,Diamond,2026-05-01,63.9
CLI-000183,Lesotho,Diamond,2026-06-01,53.0
CLI-000184,South Africa,Blue,2026-01-01,90.0
CLI-000184,South Africa,Blue,2026-02-01,83.2
CLI-000184,South Africa,Blue,2026-03-01,97.0
CLI-000184,South Africa,Blue,2026-04-01,76.7
CLI-000184,South Africa,Blue,2026-05-01,98.1
CLI-000184,South Africa,Blue,2026-06-01,86.8
CLI-000187,South Africa,Bronze,2026-01-01,37.0
CLI-000187,South Africa,Bronze,2026-02-01,39.7
CLI-000187,South Africa,Bronze,2026-03-01,37.6
CLI-000187,South Africa,Bronze,2026-04-01,24.0
CLI-000187,South Africa,Bronze,2026-05-01,42.4
CLI-000187,South Africa,Bronze,2026-06-01,33.4
CLI-000188,Lesotho,Silver,2026-01-01,77.4
CLI-000188,Lesotho,Silver,2026-02-01,68.0
CLI-000188,Lesotho,Silver,2026-03-01,75.6
CLI-000188,Lesotho,Silver,2026-04-01,69.8
CLI-000188,Lesotho,Silver,2026-05-01,71.0
CLI-000188,Lesotho,Silver,2026-06-01,65.9
CLI-000189,South Africa,Blue,2026-01-01,86.5
CLI-000189,South Africa,Blue,2026-02-01,79.6
CLI-000189,South Africa,Blue,2026-03-01,71.3
CLI-000189,South Africa,Blue,2026-04-01,80.2
CLI-000189,South Africa,Blue,2026-05-01,91.2
CLI-000189,South Africa,Blue,2026-06-01,81.8
CLI-000190,Namibia,Bronze,2026-01-01,83.0
CLI-000190,Namibia,Bronze,2026-02-01,84.6
CLI-000190,Namibia,Bronze,2026-03-01,90.3
CLI-000190,Namibia,Bronze,2026-04-01,86.2
CLI-000190,Namibia,Bronze,2026-05-01,95.3
CLI-000190,Namibia,Bronze,2026-06-01,92.2
CLI-000192,Namibia,Blue,2026-01-01,56.0
CLI-000192,Namibia,Blue,2026-02-01,45.6
CLI-000192,Namibia,Blue,2026-03-01,65.9
CLI-000192,Namibia,Blue,2026-04-01,53.7
CLI-000192,Namibia,Blue,2026-05-01,51.4
CLI-000192,Namibia,Blue,2026-06-01,47.7
CLI-000193,Namibia,Bronze,2026-01-01,95.1
CLI-000193,Namibia,Bronze,2026-02-01,88.6
CLI-000193,Namibia,Bronze,2026-03-01,87.0
CLI-000193,Namibia,Bronze,2026-04-01,87.0
CLI-000193,Namibia,Bronze,2026-05-01,84.5
CLI-000193,Namibia,Bronze,2026-06-01,85.2
CLI-000194,Namibia,Gold,2026-01-01,90.0
CLI-000194,Namibia,Gold,2026-02-01,89.6
CLI-000194,Namibia,Gold,2026-03-01,91.9
CLI-000194,Namibia,Gold,2026-04-01,91.7
CLI-000194,Namibia,Gold,2026-05-01,83.1
CLI-000194,Namibia,Gold,2026-06-01,98.7
CLI-000195,South Africa,Blue,2026-01-01,88.7
CLI-000195,South Africa,Blue,2026-02-01,90.6
CLI-000195,South Africa,Blue,2026-03-01,100.0
CLI-000195,South Africa,Blue,2026-04-01,91.8
CLI-000195,South Africa,Blue,2026-05-01,87.4
CLI-000195,South Africa,Blue,2026-06-01,98.3
CLI-000196,Botswana,Blue,2026-01-01,89.4
CLI-000196,Botswana,Blue,2026-02-01,73.7
CLI-000196,Botswana,Blue,2026-03-01,90.9
CLI-000196,Botswana,Blue,2026-04-01,79.1
CLI-000196,Botswana,Blue,2026-05-01,85.3
CLI-000196,Botswana,Blue,2026-06-01,83.4
CLI-000198,South Africa,Bronze,2026-01-01,86.5
CLI-000198,South Africa,Bronze,2026-02-01,87.8
CLI-000198,South Africa,Bronze,2026-03-01,85.0
CLI-000198,South Africa,Bronze,2026-04-01,86.2
CLI-000198,South Africa,Bronze,2026-05-01,79.1
CLI-000198,South Africa,Bronze,2026-06-01,88.3
CLI-000200,Lesotho,Blue,2026-01-01,46.2
CLI-000200,Lesotho,Blue,2026-02-01,48.3
CLI-000200,Lesotho,Blue,2026-03-01,45.3
CLI-000200,Lesotho,Blue,2026-04-01,50.1
CLI-000200,Lesotho,Blue,2026-05-01,45.8
CLI-000200,Lesotho,Blue,2026-06-01,51.8
CLI-000201,Botswana,Blue,2026-01-01,84.9
CLI-000201,Botswana,Blue,2026-02-01,80.4
CLI-000201,Botswana,Blue,2026-03-01,77.8
CLI-000201,Botswana,Blue,2026-04-01,72.6
CLI-000201,Botswana,Blue,2026-05-01,73.2
CLI-000201,Botswana,Blue,2026-06-01,77.3
CLI-000202,South Africa,Gold,2026-01-01,26.7
CLI-000202,South Africa,Gold,2026-02-01,46.9
CLI-000202,South Africa,Gold,2026-03-01,39.6
CLI-000202,South Africa,Gold,2026-04-01,24.4
CLI-000202,South Africa,Gold,2026-05-01,36.0
CLI-000202,South Africa,Gold,2026-06-01,31.2
CLI-000203,South Africa,Gold,2026-01-01,94.7
CLI-000203,South Africa,Gold,2026-02-01,79.0
CLI-000203,South Africa,Gold,2026-03-01,72.9
CLI-000203,South Africa,Gold,2026-04-01,87.0
CLI-000203,South Africa,Gold,2026-05-01,90.9
CLI-000203,South Africa,Gold,2026-06-01,84.6
CLI-000204,South Africa,Gold,2026-01-01,89.0
CLI-000204,South Africa,Gold,2026-02-01,74.1
CLI-000204,South Africa,Gold,2026-03-01,73.4
CLI-000204,South Africa,Gold,2026-04-01,74.2
CLI-000204,South Africa,Gold,2026-05-01,71.7
CLI-000204,South Africa,Gold,2026-06-01,75.6
CLI-000205,Botswana,Blue,2026-01-01,40.5
CLI-000205,Botswana,Blue,2026-02-01,43.1
CLI-000205,Botswana,Blue,2026-03-01,39.7
CLI-000205,Botswana,Blue,2026-04-01,30.5
CLI-000205,Botswana,Blue,2026-05-01,50.7
CLI-000205,Botswana,Blue,2026-06-01,42.0
CLI-000206,Lesotho,Gold,2026-01-01,70.4
CLI-000206,Lesotho,Gold,2026-02-01,70.5
CLI-000206,Lesotho,Gold,2026-03-01,77.1
CLI-000206,Lesotho,Gold,2026-04-01,78.2
CLI-000206,Lesotho,Gold,2026-05-01,82.0
CLI-000206,Lesotho,Gold,2026-06-01,82.9
CLI-000207,Botswana,Diamond,2026-01-01,52.5
CLI-000207,Botswana,Diamond,2026-02-01,31.3
CLI-000207,Botswana,Diamond,2026-03-01,36.1
CLI-000207,Botswana,Diamond,2026-04-01,36.5
CLI-000207,Botswana,Diamond,2026-05-01,45.7
CLI-000207,Botswana,Diamond,2026-06-01,34.9
CLI-000208,South Africa,Bronze,2026-01-01,65.7
CLI-000208,South Africa,Bronze,2026-02-01,73.0
CLI-000208,South Africa,Bronze,2026-03-01,72.0
CLI-000208,South Africa,Bronze,2026-04-01,66.7
CLI-000208,South Africa,Bronze,2026-05-01,78.0
CLI-000208,South Africa,Bronze,2026-06-01,72.4
CLI-000209,South Africa,Bronze,2026-01-01,64.6
CLI-000209,South Africa,Bronze,2026-02-01,59.2
CLI-000209,South Africa,Bronze,2026-03-01,74.6
CLI-000209,South Africa,Bronze,2026-04-01,58.5
CLI-000209,South Africa,Bronze,2026-05-01,60.0
CLI-000209,South Africa,Bronze,2026-06-01,64.4
CLI-000210,Namibia,Blue,2026-01-01,52.8
CLI-000210,Namibia,Blue,2026-02-01,47.1
CLI-000210,Namibia,Blue,2026-03-01,45.5
CLI-000210,Namibia,Blue,2026-04-01,55.1
CLI-000210,Namibia,Blue,2026-05-01,31.5
CLI-000210,Namibia,Blue,2026-06-01,54.1
CLI-000211,South Africa,Bronze,2026-01-01,80.5
CLI-000211,South Africa,Bronze,2026-02-01,89.1
CLI-000211,South Africa,Bronze,2026-03-01,84.2
CLI-000211,South Africa,Bronze,2026-04-01,78.2
CLI-000211,South Africa,Bronze,2026-05-01,84.5
CLI-000211,South Africa,Bronze,2026-06-01,85.2
CLI-000212,Lesotho,Silver,2026-01-01,75.6
CLI-000212,Lesotho,Silver,2026-02-01,65.8
CLI-000212,Lesotho,Silver,2026-03-01,83.9
CLI-000212,Lesotho,Silver,2026-04-01,60.3
CLI-000212,Lesotho,Silver,2026-05-01,64.9
CLI-000212,Lesotho,Silver,2026-06-01,63.0
CLI-000213,Botswana,Gold,2026-01-01,38.0
CLI-000213,Botswana,Gold,2026-02-01,39.3
CLI-000213,Botswana,Gold,2026-03-01,40.8
CLI-000213,Botswana,Gold,2026-04-01,43.1
CLI-000213,Botswana,Gold,2026-05-01,44.2
CLI-000213,Botswana,Gold,2026-06-01,35.3
CLI-000214,South Africa,Bronze,2026-01-01,46.2
CLI-000214,South Africa,Bronze,2026-02-01,41.6
CLI-000214,South Africa,Bronze,2026-03-01,43.7
CLI-000214,South Africa,Bronze,2026-04-01,45.0
CLI-000214,South Africa,Bronze,2026-05-01,42.3
CLI-000214,South Africa,Bronze,2026-06-01,42.6
CLI-000216,South Africa,Blue,2026-01-01,35.0
CLI-000216,South Africa,Blue,2026-02-01,43.0
CLI-000216,South Africa,Blue,2026-03-01,36.3
CLI-000216,South Africa,Blue,2026-04-01,33.1
CLI-000216,South Africa,Blue,2026-05-01,36.8
CLI-000216,South Africa,Blue,2026-06-01,29.7
CLI-000217,South Africa,Bronze,2026-01-01,70.4
CLI-000217,South Africa,Bronze,2026-02-01,76.9
CLI-000217,South Africa,Bronze,2026-03-01,82.0
CLI-000217,South Africa,Bronze,2026-04-01,76.1
CLI-000217,South Africa,Bronze,2026-05-01,66.8
CLI-000217,South Africa,Bronze,2026-06-01,68.0
CLI-000218,South Africa,Gold,2026-01-01,61.6
CLI-000218,South Africa,Gold,2026-02-01,57.6
CLI-000218,South Africa,Gold,2026-03-01,57.0
CLI-000218,South Africa,Gold,2026-04-01,64.7
CLI-000218,South Africa,Gold,2026-05-01,56.1
CLI-000218,South Africa,Gold,2026-06-01,57.9
CLI-000219,Namibia,Bronze,2026-01-01,84.7
CLI-000219,Namibia,Bronze,2026-02-01,76.6
